6.900000e-01   2.397821e+01
7.000000e-01   2.428990e+01
7.100000e-01   2.460599e+01
7.200000e-01   2.492649e+01
7.300000e-01   2.525140e+01
7.400000e-01   2.558071e+01
7.500000e-01   2.591443e+01
7.600000e-01   2.625256e+01
7.700000e-01   2.659509e+01
7.800000e-01   2.694202e+01
7.900000e-01   2.729336e+01
8.000000e-01   2.764910e+01
8.100000e-01   2.800924e+01
8.200000e-01   2.837378e+01
8.300000e-01   2.874273e+01
8.400000e-01   2.911608e+01
8.500000e-01   2.949383e+01
8.600000e-01   2.987598e+01
8.700000e-01   3.026254e+01
8.800000e-01   3.065349e+01
8.900000e-01   3.104883e+01
9.000000e-01   3.144859e+01
9.100000e-01   3.185274e+01
9.200000e-01   3.226129e+01
9.300000e-01   3.267423e+01
9.400000e-01   3.309158e+01
9.500000e-01   3.351332e+01
9.600000e-01   3.393946e+01
9.700000e-01   3.436999e+01
9.800000e-01   3.480495e+01
9.900000e-01   3.524427e+01
1.000000e+00   3.568798e+01
